,시도,군구,관광지,내/외국인,총계(2022.01 ~ 2022.12),인원계,2022년 01월,2022년 02월,2022년 03월,2022년 04월,2022년 05월,2022년 06월,2022년 07월,2022년 08월,2022년 09월,2022년 10월,2022년 11월,2022년 12월
989,전라남도,영암군,성기동관광지,내국인,249213,249213,2028.0,3746.0,4660.0,205395.0,4038.0,3289.0,2471.0,3897.0,3796.0,8709.0,4373.0,2811.0
990,전라남도,영암군,아크로컨트리클럽,내국인,180401,180401,9387.0,9185.0,14114.0,14578.0,15866.0,16726.0,19205.0,19445.0,18047.0,19308.0,17363.0,7177.0
991,전라남도,영암군,영산호관광농업박물관,내국인,172615,172615,6806.0,5100.0,6321.0,12634.0,14232.0,13897.0,13464.0,13454.0,18604.0,24757.0,23693.0,19653.0
992,전라남도,영암군,영암 목재문화체험장,내국인,6821,6821,136.0,292.0,410.0,811.0,1250.0,1576.0,250.0,472.0,479.0,539.0,414.0,192.0
993,전라남도,영암군,영암곤충박물관,내국인,50148,50148,2174.0,1858.0,2886.0,4979.0,5236.0,5126.0,4817.0,5680.0,4065.0,6578.0,4603.0,2146.0
994,전라남도,영암군,영암군 국민여가캠핑장,내국인,7237,7237,0.0,0.0,623.0,877.0,1111.0,784.0,552.0,704.0,775.0,1120.0,691.0,0.0
995,전라남도,영암군,영암군립 하정웅미술관,내국인,18730,18730,470.0,496.0,329.0,2705.0,1813.0,1779.0,1926.0,1695.0,2187.0,2447.0,1489.0,1394.0
996,전라남도,영암군,월출산국립공원(천황),내국인,493594,493594,22411.0,20424.0,25060.0,235821.0,39726.0,30524.0,21167.0,26579.0,19914.0,22932.0,20843.0,8193.0
997,전라남도,영암군,월출산기찬랜드 워터파크,내국인,51030,51030,0.0,0.0,0.0,0.0,0.0,0.0,18941.0,32089.0,0.0,0.0,0.0,0.0
998,전라남도,영암군,한국 트로트 가요센터,내국인,21785,21785,0.0,0.0,530.0,1372.0,1302.0,1124.0,1078.0,1092.0,862.0,5130.0,7661.0,1634.0
999,전라남도,무안군,낙지공원 노을길 야영장,내국인,91509,91509,4995.0,4002.0,2923.0,6530.0,5735.0,7316.0,9723.0,9547.0,9782.0,9308.0,10319.0,11329.0
1000,전라남도,무안군,남도소리울림터,내국인,9221,9221,0.0,0.0,0.0,0.0,336.0,546.0,547.0,3355.0,769.0,1325.0,1023.0,1320.0
1001,전라남도,무안군,목포대학교 박물관,내국인,7070,7070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,1980.0,1530.0,540.0
1002,전라남도,무안군,못난이미술관,내국인,8989,8989,321.0,248.0,412.0,652.0,800.0,771.0,640.0,860.0,1115.0,1500.0,810.0,860.0
1003,전라남도,무안군,무안생태갯벌센터,내국인,69335,69335,5043.0,4572.0,5426.0,6373.0,7676.0,6965.0,5934.0,6410.0,5150.0,5565.0,5634.0,4587.0
1004,전라남도,무안군,무안종합스포츠파크,내국인,88935,88935,454.0,89.0,5603.0,7549.0,7332.0,7902.0,8303.0,8455.0,7358.0,9270.0,9571.0,17049.0
1005,전라남도,무안군,무안컨트리클럽,내국인,225743,225743,5488.0,4921.0,10287.0,26006.0,30507.0,27430.0,22845.0,20419.0,23992.0,25318.0,20018.0,8512.0
1006,전라남도,무안군,무안클린밸리CC,내국인,86605,86605,5178.0,4788.0,7259.0,9080.0,10540.0,9719.0,8600.0,8437.0,8595.0,8592.0,1953.0,3864.0
1007,전라남도,무안군,분청사기명장전시관,내국인,1204,1204,69.0,42.0,51.0,68.0,172.0,72.0,82.0,199.0,97.0,139.0,110.0,103.0
1008,전라남도,무안군,승달문화예술회관,내국인,46795,46795,43.0,20.0,120.0,1560.0,2204.0,2360.0,7133.0,9618.0,12974.0,3543.0,3478.0,3742.0
1009,전라남도,무안군,오승우미술관,내국인,7614,7614,380.0,352.0,621.0,579.0,792.0,1036.0,610.0,746.0,488.0,742.0,795.0,473.0
1010,전라남도,무안군,월선체험 휴양마을,내국인,816,816,20.0,20.0,72.0,27.0,193.0,84.0,93.0,26.0,70.0,59.0,64.0,88.0
1011,전라남도,무안군,전통생활문화 테마파크,내국인,12222,12222,523.0,536.0,560.0,877.0,1645.0,1654.0,1110.0,954.0,1087.0,1444.0,1036.0,796.0
1012,전라남도,무안군,초의선사유적지,내국인,8734,8734,477.0,718.0,960.0,830.0,1027.0,781.0,471.0,453.0,626.0,1223.0,869.0,299.0
1013,전라남도,무안군,테마승마장,내국인,7970,7970,48.0,50.0,52.0,71.0,1500.0,1496.0,1503.0,700.0,810.0,1090.0,500.0,150.0
1014,전라남도,무안군,항공우주전시장,내국인,22566,22566,1566.0,1886.0,1986.0,2277.0,2952.0,2257.0,1725.0,1615.0,1967.0,2196.0,1424.0,715.0
1015,전라남도,무안군,회산백련지,내국인,247673,247673,5407.0,9436.0,13400.0,8519.0,10056.0,12516.0,48909.0,86837.0,14582.0,16875.0,12610.0,8526.0
1016,전라남도,함평군,일강김철선생기념관,내국인,4798,4798,167.0,171.0,300.0,299.0,505.0,756.0,333.0,597.0,509.0,436.0,448.0,277.0
1017,전라남도,함평군,함평엑스포공원,내국인,452055,452055,5569.0,7032.0,9768.0,13230.0,136736.0,13867.0,12535.0,10958.0,12108.0,155417.0,65670.0,9165.0
1018,전라남도,함평군,함평자연생태공원,내국인,121276,121276,3695.0,5162.0,7883.0,14113.0,19428.0,12766.0,7575.0,10364.0,10088.0,16867.0,8456.0,4879.0
1019,전라남도,영광군,국제마음훈련원,내국인,4845,4845,372.0,131.0,117.0,431.0,490.0,570.0,636.0,277.0,348.0,630.0,694.0,149.0
1020,전라남도,영광군,글로리비치,내국인,30465,30465,2456.0,2560.0,2264.0,2492.0,2668.0,2496.0,2580.0,2732.0,2552.0,2679.0,2587.0,2399.0
1021,전라남도,영광군,기독교순교지,내국인,6336,6336,92.0,169.0,195.0,407.0,906.0,723.0,770.0,1406.0,377.0,741.0,454.0,96.0
1022,전라남도,영광군,백수노을전시관,내국인,87252,87252,3971.0,4054.0,2610.0,4143.0,5421.0,3320.0,2632.0,7049.0,13411.0,15705.0,12614.0,12322.0
1023,전라남도,영광군,백제불교 최초도래지,내국인,86493,86493,5812.0,4443.0,4693.0,5545.0,7874.0,7470.0,6185.0,8162.0,10757.0,8912.0,8513.0,8127.0
1024,전라남도,영광군,불갑사 관광지,내국인,652049,652049,3687.0,3799.0,3749.0,8801.0,9636.0,4753.0,5307.0,9081.0,507257.0,60918.0,27018.0,8043.0
1025,전라남도,영광군,에콜리안cc 영광,내국인,44087,44087,2798.0,428.0,4546.0,4752.0,5850.0,5218.0,4960.0,4166.0,3455.0,3381.0,3238.0,1295.0
1026,전라남도,영광군,영광 스포티움,내국인,101410,101410,14539.0,2996.0,3513.0,4290.0,8154.0,1006.0,31454.0,26370.0,3906.0,1115.0,3263.0,804.0
1027,전라남도,영광군,영광군 영광승마장,내국인,103,103,43.0,43.0,17.0,,,,,,,,,
1028,전라남도,영광군,영광예술의전당,내국인,63668,63668,1677.0,979.0,903.0,1269.0,4874.0,7187.0,6823.0,7289.0,7668.0,8471.0,6907.0,9621.0
1029,전라남도,영광군,원불교 영산성지,내국인,76923,76923,21.0,34.0,176.0,8581.0,5431.0,302.0,260.0,290.0,480.0,325.0,60918.0,105.0
1030,전라남도,영광군,장암산 철쭉공원,내국인,4564,4564,210.0,238.0,259.0,819.0,371.0,298.0,316.0,409.0,427.0,429.0,408.0,380.0
1031,전라남도,영광군,천주교 순교지,내국인,8109,8109,284.0,209.0,204.0,218.0,436.0,872.0,908.0,1042.0,987.0,1020.0,956.0,973.0
1032,전라남도,영광군,칠산타워,내국인,69346,69346,3085.0,2043.0,2396.0,5160.0,6871.0,6891.0,7064.0,8108.0,9401.0,9327.0,5704.0,3296.0
1033,전라남도,영광군,한빛원자력 발전소 홍보관,내국인,12824,12824,303.0,311.0,516.0,766.0,1384.0,987.0,1546.0,1659.0,1497.0,1688.0,1150.0,1017.0
1034,전라남도,영광군,홍농 가마미 해수욕장,내국인,24063,24063,0.0,0.0,0.0,0.0,0.0,0.0,13932.0,10131.0,0.0,0.0,0.0,0.0
1035,전라남도,장성군,내장산국립공원(남창계곡),내국인,162267,162267,5714.0,6760.0,7936.0,9846.0,11882.0,13404.0,29992.0,30800.0,9754.0,10514.0,20931.0,4734.0
1036,전라남도,장성군,내장산국립공원(백양사),내국인,541360,541360,27552.0,28226.0,30537.0,41539.0,48128.0,34158.0,29099.0,30680.0,33333.0,79714.0,141309.0,17085.0
1037,전라남도,장성군,방장산휴양림,내국인,58604,58604,5281.0,4321.0,3436.0,4490.0,5487.0,5513.0,5335.0,6009.0,4788.0,6492.0,4581.0,2871.0
1038,전라남도,장성군,장성호 문화예술공원,내국인,20583,20583,1238.0,1308.0,1557.0,2016.0,1808.0,1759.0,1716.0,1904.0,1860.0,2065.0,2171.0,1181.0
1039,전라남도,장성군,장성호 수변길,내국인,277240,277240,24331.0,23859.0,22777.0,25102.0,33605.0,24949.0,14381.0,15681.0,24102.0,34555.0,25909.0,7989.0
1040,전라남도,장성군,필암서원,내국인,67056,67056,2465.0,2415.0,5374.0,6278.0,6553.0,5152.0,3567.0,6771.0,6078.0,13410.0,6459.0,2534.0
1041,전라남도,장성군,홍길동테마파크,내국인,70974,70974,4020.0,4483.0,5265.0,6564.0,8946.0,3249.0,2344.0,2067.0,5175.0,13236.0,9354.0,6271.0
1042,전라남도,완도군,가고싶은 섬 생일도,내국인,62552,62552,4756.0,3413.0,4056.0,5135.0,6298.0,5586.0,6276.0,6852.0,5203.0,5939.0,4523.0,4515.0
1043,전라남도,완도군,가고싶은섬 소안도,내국인,131733,131733,11148.0,8120.0,8577.0,10408.0,13227.0,11618.0,11952.0,13367.0,11384.0,11496.0,10278.0,10158.0
1044,전라남도,완도군,고금충무사,내국인,14447,14447,1145.0,1121.0,1093.0,1594.0,1504.0,2105.0,1106.0,1253.0,1113.0,1313.0,737.0,363.0
1045,전라남도,완도군,금당 팔경,내국인,63317,63317,5019.0,3915.0,4215.0,5819.0,5839.0,5115.0,5500.0,5903.0,5962.0,6183.0,5150.0,4697.0
1046,전라남도,완도군,너구리의고장 평일도,내국인,186836,186836,15876.0,12025.0,12698.0,15484.0,18055.0,15122.0,17098.0,18221.0,16524.0,16488.0,14889.0,14356.0
1047,전라남도,완도군,노화전복체험마을,내국인,373138,373138,29024.0,22183.0,23930.0,30846.0,37761.0,32882.0,34791.0,38961.0,30646.0,36177.0,29861.0,26076.0
1048,전라남도,완도군,당사도 등대,내국인,1584,1584,136.0,101.0,123.0,128.0,135.0,150.0,158.0,207.0,140.0,105.0,97.0,104.0
1049,전라남도,완도군,슬로시티청산도,내국인,192349,192349,9956.0,7645.0,10564.0,39870.0,25497.0,16593.0,13434.0,16349.0,12595.0,17988.0,12827.0,9031.0
1050,전라남도,완도군,신비의 섬 대모도,내국인,9119,9119,760.0,477.0,552.0,752.0,850.0,708.0,829.0,925.0,867.0,884.0,693.0,822.0
1051,전라남도,완도군,완도군어촌민속전시관,내국인,1693,1693,43.0,74.0,94.0,83.0,198.0,241.0,272.0,199.0,96.0,128.0,95.0,170.0
1052,전라남도,완도군,완도타워,내국인,132430,132430,6267.0,5146.0,4463.0,10183.0,15256.0,13053.0,13197.0,19944.0,10040.0,17830.0,11154.0,5897.0
1053,전라남도,완도군,윤선도유적지,내국인,35090,35090,1029.0,983.0,1201.0,4016.0,4893.0,3852.0,3418.0,4678.0,1781.0,5487.0,2939.0,813.0
1054,전라남도,완도군,장도 청해진 유적지,내국인,64408,64408,5156.0,4468.0,4060.0,6456.0,6101.0,4981.0,5261.0,6759.0,5579.0,7714.0,4694.0,3179.0
1055,전라남도,완도군,장보고기념관,내국인,16936,16936,939.0,870.0,875.0,1739.0,3595.0,3984.0,2666.0,2268.0,,,,
1056,전라남도,완도군,장보고동상,내국인,54065,54065,4019.0,3732.0,3558.0,5643.0,10044.0,4053.0,2895.0,3746.0,4051.0,5970.0,3976.0,2378.0
1057,전라남도,완도군,전라남도 수목원,내국인,58532,58532,2701.0,2559.0,2826.0,5171.0,7647.0,6648.0,4170.0,5041.0,4424.0,10757.0,4976.0,1612.0
1058,전라남도,완도군,진달래공원,내국인,11863,11863,1150.0,686.0,906.0,3023.0,1523.0,721.0,742.0,886.0,18.0,729.0,1055.0,424.0
1059,전라남도,완도군,해신세트장(소세포),내국인,53149,53149,3917.0,3158.0,2326.0,3953.0,5671.0,4816.0,4941.0,9431.0,3921.0,5664.0,3259.0,2092.0
1060,전라남도,완도군,해양생태전시관,내국인,28793,28793,67.0,309.0,280.0,609.0,690.0,740.0,971.0,1150.0,634.0,6692.0,7902.0,8749.0
1061,전라남도,완도군,해조류센터,내국인,24250,24250,666.0,1304.0,1424.0,2040.0,3342.0,1917.0,2302.0,2780.0,1812.0,3176.0,1875.0,1612.0
1062,전라남도,진도군,국립남도국악원,내국인,10874,10874,29.0,104.0,282.0,534.0,1164.0,882.0,2741.0,1418.0,1689.0,807.0,547.0,677.0
1063,전라남도,진도군,국립진도자연휴양림,내국인,74056,74056,6530.0,6224.0,5129.0,6718.0,7554.0,6778.0,6577.0,7730.0,5102.0,6424.0,5570.0,3720.0
1064,전라남도,진도군,남도전통미술관,내국인,107438,107438,5717.0,4324.0,4092.0,8677.0,12065.0,11992.0,9561.0,11635.0,8991.0,15379.0,10010.0,4995.0
1065,전라남도,진도군,남도진성,내국인,9513,9513,907.0,747.0,671.0,899.0,1083.0,658.0,601.0,689.0,723.0,1165.0,767.0,603.0
1066,전라남도,진도군,동석산,내국인,8350,8350,0.0,0.0,0.0,0.0,0.0,0.0,1312.0,1215.0,1429.0,1112.0,1426.0,1856.0
1067,전라남도,진도군,명량해상케이블카,내국인,178577,178577,14338.0,11097.0,6127.0,12024.0,18635.0,16963.0,16477.0,20891.0,17065.0,22739.0,13735.0,8486.0
1068,전라남도,진도군,소전미술관,내국인,1269,1269,52.0,29.0,22.0,154.0,85.0,153.0,93.0,86.0,104.0,316.0,115.0,60.0
1069,전라남도,진도군,신비의바닷길 체험관,내국인,36997,36997,1777.0,1751.0,1539.0,2990.0,2649.0,3231.0,4062.0,4635.0,3798.0,4431.0,3736.0,2398.0
1070,전라남도,진도군,쏠비치 진도  인피니티(아쿠아),내국인,210657,210657,14454.0,14567.0,6740.0,14917.0,22356.0,25337.0,31011.0,30447.0,18806.0,12424.0,9549.0,10049.0
1071,전라남도,진도군,아리랑마을 관광지,내국인,4713,4713,248.0,235.0,201.0,390.0,518.0,445.0,550.0,473.0,448.0,677.0,337.0,191.0
1072,전라남도,진도군,용장성,내국인,10472,10472,665.0,649.0,489.0,764.0,668.0,2872.0,779.0,669.0,744.0,1089.0,675.0,409.0
1073,전라남도,진도군,운림산방,내국인,161094,161094,9458.0,9089.0,7570.0,15829.0,20415.0,19095.0,10630.0,11462.0,9041.0,23626.0,16671.0,8208.0
1074,전라남도,진도군,울돌목 물살체험장,내국인,27415,27415,2239.0,1969.0,1900.0,3894.0,5301.0,4440.0,1678.0,783.0,2361.0,1972.0,631.0,247.0
1075,전라남도,진도군,조도,내국인,63973,63973,4109.0,3056.0,3303.0,5821.0,7667.0,5126.0,6505.0,8451.0,6075.0,6089.0,4484.0,3287.0
1076,전라남도,진도군,진도개테마파크,내국인,185770,185770,15370.0,11976.0,8880.0,9151.0,21191.0,17333.0,15809.0,21240.0,13229.0,18694.0,18759.0,14138.0
1077,전라남도,진도군,진도관광유람선,내국인,11216,11216,108.0,0.0,45.0,403.0,1077.0,974.0,3047.0,1930.0,1072.0,1583.0,744.0,233.0
1078,전라남도,진도군,진도타워,내국인,205747,205747,15288.0,13240.0,9808.0,14864.0,18955.0,19498.0,19459.0,25196.0,16311.0,25045.0,16721.0,11362.0
1079,전라남도,진도군,첨찰산,내국인,23174,23174,984.0,855.0,0.0,897.0,1136.0,966.0,3048.0,2818.0,3215.0,3254.0,3016.0,2985.0
1080,전라남도,진도군,해양생태관,내국인,5308,5308,258.0,350.0,243.0,204.0,308.0,363.0,684.0,815.0,527.0,575.0,438.0,543.0
1081,전라남도,진도군,해양에너지공원,내국인,12240,12240,944.0,947.0,766.0,1066.0,1499.0,1151.0,1036.0,1205.0,998.0,1411.0,792.0,425.0
1082,전라남도,진도군,향토문화회관,내국인,10535,10535,762.0,612.0,4521.0,400.0,900.0,600.0,1246.0,150.0,0.0,0.0,1015.0,329.0
1083,전라남도,신안군,1004뮤지엄파크,내국인,28309,28309,549.0,492.0,611.0,1969.0,3294.0,2967.0,2547.0,4127.0,2636.0,4597.0,3156.0,1364.0
1084,전라남도,신안군,가거도,내국인,8914,8914,582.0,471.0,447.0,653.0,1111.0,1395.0,957.0,868.0,511.0,690.0,565.0,664.0
1085,전라남도,신안군,가란대교,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,전라남도,신안군,김환기고택,내국인,20457,20457,1347.0,1244.0,779.0,1520.0,2725.0,1861.0,341.0,1979.0,1535.0,3102.0,1557.0,2467.0
1087,전라남도,신안군,도초,내국인,11944,11944,716.0,487.0,716.0,834.0,1275.0,1699.0,1438.0,1532.0,1083.0,1020.0,680.0,464.0
1088,전라남도,신안군,무한의 다리,내국인,191258,191258,5235.0,5946.0,3655.0,5999.0,8979.0,8880.0,7041.0,10314.0,6532.0,54810.0,32623.0,41244.0
1089,전라남도,신안군,문준경전도사순교기념관,내국인,19665,19665,750.0,4915.0,301.0,702.0,1324.0,1531.0,1742.0,2496.0,1121.0,3199.0,1114.0,470.0
1090,전라남도,신안군,분계해변탐방로,내국인,51734,51734,1495.0,1199.0,1038.0,2344.0,6316.0,7023.0,8292.0,11535.0,3628.0,5148.0,2610.0,1106.0
1091,전라남도,신안군,비금도,내국인,135768,135768,9891.0,6155.0,6548.0,9358.0,12377.0,20689.0,17524.0,13439.0,13029.0,12004.0,8112.0,6642.0
1092,전라남도,신안군,서근등대,내국인,13988,13988,217.0,6179.0,6179.0,135.0,0.0,129.0,200.0,247.0,242.0,249.0,148.0,63.0
1093,전라남도,신안군,세계화석광물박물관,내국인,6983,6983,426.0,354.0,481.0,547.0,801.0,788.0,820.0,1115.0,505.0,628.0,324.0,194.0
1094,전라남도,신안군,세일요트 체험장,내국인,9211,9211,35.0,96.0,73.0,589.0,1471.0,1197.0,1204.0,1162.0,777.0,1688.0,813.0,106.0
1095,전라남도,신안군,신성목교,내국인,55264,55264,12183.0,14001.0,4706.0,312.0,247.0,310.0,235.0,271.0,151.0,500.0,1704.0,20644.0
1096,전라남도,신안군,신의,내국인,28696,28696,2219.0,1470.0,1594.0,2563.0,3257.0,2602.0,2684.0,3031.0,3307.0,2529.0,1865.0,1575.0
1097,전라남도,신안군,암태,내국인,115966,115966,6419.0,6363.0,5297.0,7382.0,10327.0,17531.0,13065.0,13126.0,11833.0,11233.0,7651.0,5739.0
1098,전라남도,신안군,에로스서각박물관,내국인,26294,26294,921.0,974.0,1122.0,2153.0,3607.0,3381.0,2483.0,2362.0,1423.0,3752.0,3098.0,1018.0
1099,전라남도,신안군,임자도,내국인,86204,86204,2.0,24.0,2.0,86176.0,,,,,,,,
1100,전라남도,신안군,임자도튤립정원,내국인,1403,1403,,,,,,,,,260.0,420.0,249.0,474.0
1101,전라남도,신안군,장산도,내국인,31178,31178,2644.0,2164.0,2464.0,2658.0,3311.0,2657.0,2676.0,3058.0,3652.0,2545.0,1802.0,1547.0
1102,전라남도,신안군,증도갯벌생태전시관,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,전라남도,신안군,증도면 소금박물관,내국인,31891,31891,1333.0,1135.0,1006.0,2309.0,3739.0,3769.0,3826.0,5040.0,2648.0,4187.0,1899.0,1000.0
1104,전라남도,신안군,증도면 짱뚱어다리,내국인,42726,42726,3122.0,2302.0,1781.0,4428.0,4918.0,4940.0,3072.0,4376.0,3797.0,5198.0,3319.0,1473.0
1105,전라남도,신안군,채일봉전망대,내국인,1619,1619,140.0,164.0,119.0,218.0,121.0,117.0,62.0,44.0,74.0,275.0,213.0,72.0
1106,전라남도,신안군,천사섬 분재공원,내국인,150859,150859,20427.0,8832.0,5611.0,11389.0,13231.0,11896.0,16747.0,7980.0,7827.0,20580.0,11107.0,15232.0
1107,전라남도,신안군,팔금도,내국인,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,전라남도,신안군,퍼플교,내국인,336540,336540,21978.0,17510.0,15126.0,29997.0,36804.0,37916.0,21944.0,26690.0,28407.0,59862.0,28769.0,11537.0
1109,전라남도,신안군,하의,내국인,15355,15355,1126.0,1046.0,1034.0,1105.0,1384.0,1184.0,1647.0,1737.0,1702.0,1463.0,1064.0,863.0
1110,전라남도,신안군,홍도,내국인,96119,96119,769.0,924.0,1559.0,8883.0,16452.0,15457.0,9539.0,11040.0,7227.0,16352.0,6579.0,1338.0
1111,전라남도,신안군,흑산도,내국인,99863,99863,1435.0,1502.0,2227.0,8392.0,18095.0,14913.0,9757.0,11906.0,7577.0,15473.0,6965.0,1621.0
1112,전라북도,전주시,경기전,내국인,650517,650517,39459.0,34288.0,23767.0,52206.0,75300.0,50001.0,42339.0,55644.0,54363.0,107015.0,76294.0,39841.0
1113,전라북도,전주시,국립전주박물관,내국인,451106,451106,14941.0,9040.0,12787.0,36313.0,77280.0,43315.0,69821.0,92230.0,16697.0,31111.0,16488.0,31083.0
1114,전라북도,전주시,농촌진흥청 농업과학관,내국인,29936,29936,0.0,0.0,0.0,0.0,1672.0,3788.0,4078.0,3358.0,7668.0,2989.0,3865.0,2518.0
1115,전라북도,전주시,스파라쿠아 전주온천,내국인,20455,20455,7721.0,6024.0,6710.0,0.0,0.0,0.0,0.0,,,,,
1116,전라북도,전주시,어린이창의체험관,내국인,114998,114998,3642.0,0.0,0.0,4927.0,12985.0,13847.0,15958.0,17241.0,12293.0,10465.0,11351.0,12289.0
1117,전라북도,전주시,전북예술회관,내국인,3870,3870,0.0,0.0,0.0,0.0,0.0,541.0,724.0,534.0,477.0,881.0,713.0,0.0
1118,전라북도,전주시,전주동물원,내국인,749386,749386,0.0,20002.0,74088.0,168135.0,126443.0,49159.0,22283.0,42873.0,77449.0,103380.0,52209.0,13365.0
1119,전라북도,전주시,전주자연생태관,내국인,22332,22332,551.0,3671.0,641.0,1265.0,1846.0,6285.0,1562.0,1898.0,1145.0,1733.0,818.0,917.0
1120,전라북도,전주시,전주한벽문화관,내국인,5504,5504,0.0,155.0,158.0,222.0,815.0,1264.0,369.0,378.0,338.0,1044.0,509.0,252.0
1121,전라북도,전주시,전주한옥레일바이크,내국인,52702,52702,3293.0,3597.0,3500.0,7120.0,5396.0,3100.0,2512.0,3880.0,4949.0,7820.0,6106.0,1429.0
1122,전라북도,전주시,팔복예술공장,내국인,55856,55856,2007.0,2419.0,2210.0,7579.0,11322.0,6844.0,3897.0,3419.0,3441.0,5014.0,4645.0,3059.0
1123,전라북도,전주시,한국도로공사수목원,내국인,619207,619207,10316.0,7988.0,12675.0,83923.0,142735.0,69786.0,28696.0,27753.0,62937.0,89078.0,69942.0,13378.0
1124,전라북도,전주시,한국소리문화의전당,내국인,103610,103610,5048.0,4829.0,6734.0,5033.0,7373.0,9224.0,7393.0,7888.0,7340.0,18209.0,7739.0,16800.0
1125,전라북도,전주시,한국전통문화전당,내국인,21740,21740,631.0,541.0,558.0,1700.0,2279.0,1680.0,2354.0,1662.0,2804.0,3643.0,2050.0,1838.0
1126,전라북도,군산시,경암동철길마을,내국인,442918,442918,43689.0,39724.0,10950.0,34344.0,46699.0,42129.0,35231.0,48373.0,34707.0,50276.0,33153.0,23643.0
1127,전라북도,군산시,군산근대역사박물관,내국인,268402,268402,29208.0,24051.0,16334.0,29018.0,40067.0,17989.0,17485.0,17446.0,17543.0,24182.0,20072.0,15007.0
1128,전라북도,군산시,군산새만금컨벤션센터,내국인,150790,150790,507.0,228.0,1397.0,721.0,12193.0,2301.0,13820.0,44059.0,21651.0,24380.0,19859.0,9674.0
1129,전라북도,군산시,군산컨트리클럽,내국인,245183,245183,4982.0,7221.0,15584.0,28603.0,30689.0,30217.0,18150.0,15417.0,25114.0,35033.0,28554.0,5619.0
1130,전라북도,군산시,금강미래체험관,내국인,47156,47156,2846.0,2677.0,3050.0,3412.0,4609.0,3619.0,3784.0,3201.0,3497.0,6803.0,5491.0,4167.0
1131,전라북도,군산시,비응 마파지길,내국인,53711,53711,5019.0,4447.0,4078.0,3661.0,5703.0,5302.0,3516.0,3996.0,5736.0,5475.0,4157.0,2621.0
1132,전라북도,군산시,선유도,내국인,2436680,2436680,141735.0,98185.0,118981.0,162807.0,196666.0,195477.0,208019.0,375780.0,256981.0,341226.0,209890.0,130933.0
1133,전라북도,군산시,은파호수공원,내국인,683370,683370,50684.0,44348.0,50531.0,91144.0,71101.0,60016.0,52740.0,54226.0,63468.0,65450.0,50049.0,29613.0
1134,전라북도,군산시,청암산,내국인,104764,104764,5915.0,6073.0,6877.0,8489.0,9291.0,11966.0,3191.0,2232.0,7779.0,19077.0,15344.0,8530.0
1135,전라북도,군산시,청암산 오토캠핑장,내국인,40740,40740,3596.0,3488.0,2436.0,3096.0,3784.0,3204.0,3436.0,4616.0,3404.0,3556.0,3008.0,3116.0
1136,전라북도,군산시,초원사진관,내국인,196311,196311,13328.0,11382.0,9976.0,14182.0,19084.0,17189.0,19407.0,24546.0,16137.0,22983.0,14923.0,13174.0
1137,전라북도,군산시,테디베어박물관,내국인,30841,30841,2191.0,2066.0,1312.0,1879.0,2430.0,2181.0,3236.0,5027.0,2353.0,3334.0,2287.0,2545.0
1138,전라북도,익산시,가람문학관,내국인,5586,5586,,,521.0,573.0,495.0,696.0,502.0,407.0,684.0,728.0,716.0,264.0
1139,전라북도,익산시,고스락,내국인,173414,173414,4414.0,4036.0,4491.0,7736.0,20331.0,18515.0,19335.0,16084.0,16720.0,24693.0,16871.0,20188.0
1140,전라북도,익산시,나바위성당,내국인,56160,56160,2104.0,2275.0,2979.0,3314.0,5203.0,5099.0,4310.0,3425.0,6091.0,10579.0,6929.0,3852.0
1141,전라북도,익산시,달빛소리수목원,내국인,26019,26019,826.0,567.0,1174.0,4179.0,4382.0,2766.0,1446.0,1293.0,2076.0,5053.0,1781.0,476.0
1142,전라북도,익산시,마한박물관,내국인,35045,35045,439.0,1938.0,8762.0,3334.0,3739.0,2357.0,1832.0,1942.0,2460.0,4980.0,1866.0,1396.0
1143,전라북도,익산시,미륵사지,내국인,571988,571988,37709.0,26024.0,35144.0,37428.0,72895.0,48577.0,45581.0,57702.0,73822.0,80946.0,35245.0,20915.0
1144,전라북도,익산시,백제왕궁박물관,내국인,122863,122863,482.0,1831.0,2185.0,10304.0,9571.0,10536.0,7992.0,34524.0,13457.0,17554.0,8862.0,5565.0
1145,전라북도,익산시,생태동물체험관 액션하우스,내국인,9923,9923,,,,,,,1187.0,1664.0,1901.0,2368.0,1721.0,1082.0
1146,전라북도,익산시,성당포구마을(금강체험관),내국인,12741,12741,,216.0,359.0,1276.0,1626.0,957.0,1984.0,304.0,1975.0,2292.0,1187.0,565.0
1147,전라북도,익산시,아가페정원,내국인,124881,124881,,,,5158.0,23519.0,13673.0,9512.0,10972.0,16831.0,20091.0,16301.0,8824.0
1148,전라북도,익산시,왕궁보석테마관광지(다이노키즈월드),내국인,47813,47813,,,,4850.0,8151.0,4581.0,3976.0,5402.0,5784.0,7033.0,4912.0,3124.0
1149,전라북도,익산시,왕궁보석테마관광지(보석박물관) ,내국인,57056,57056,,3001.0,4572.0,0.0,0.0,0.0,7782.0,10091.0,9162.0,11699.0,5920.0,4829.0
